,ts_code,symbol,name,area,industry,list_date
1454,003018.SZ,003018,金富科技,广东,塑料,20201106
1455,003019.SZ,003019,宸展光电,福建,元器件,20201117
1456,003020.SZ,003020,立方制药,安徽,化学制药,20201215
1457,003021.SZ,003021,兆威机电,深圳,元器件,20201204
1458,003022.SZ,003022,联泓新科,山东,化工原料,20201208
1459,003023.SZ,003023,彩虹集团,四川,家用电器,20201211
1460,003025.SZ,003025,思进智能,浙江,机械基件,20201211
1461,003026.SZ,003026,中晶科技,浙江,半导体,20201218
1462,003027.SZ,003027,同兴环保,安徽,环境保护,20201218
1463,003028.SZ,003028,振邦智能,深圳,元器件,20201228
1464,003029.SZ,003029,吉大正元,吉林,软件服务,20201224
1465,003030.SZ,003030,祖名股份,浙江,食品,20210106
1466,003031.SZ,003031,中瓷电子,河北,元器件,20210104
1467,003032.SZ,003032,传智教育,江苏,文教休闲,20210112
1468,003033.SZ,003033,征和工业,山东,机械基件,20210111
1469,003035.SZ,003035,南网能源,广东,新型电力,20210119
1470,003036.SZ,003036,泰坦股份,浙江,纺织机械,20210128
1471,003037.SZ,003037,三和管桩,广东,水泥,20210204
1472,003038.SZ,003038,鑫铂股份,安徽,铝,20210210
1473,003039.SZ,003039,顺控发展,广东,水务,20210308
1474,003040.SZ,003040,楚天龙,广东,元器件,20210322
1475,003041.SZ,003041,真爱美家,浙江,纺织,20210406
1476,003042.SZ,003042,中农联合,山东,农药化肥,20210406
1477,003043.SZ,003043,华亚智能,江苏,半导体,20210406
1478,003816.SZ,003816,中国广核,深圳,新型电力,20190826
1479,300001.SZ,300001,特锐德,山东,电气设备,20091030
1480,300002.SZ,300002,神州泰岳,北京,软件服务,20091030
1481,300003.SZ,300003,乐普医疗,北京,医疗保健,20091030
1482,300004.SZ,300004,南风股份,广东,电气设备,20091030
1483,300005.SZ,300005,探路者,北京,服饰,20091030
1484,300006.SZ,300006,莱美药业,重庆,化学制药,20091030
1485,300007.SZ,300007,汉威科技,河南,电器仪表,20091030
1486,300008.SZ,300008,天海防务,上海,船舶,20091030
1487,300009.SZ,300009,安科生物,安徽,生物制药,20091030
1488,300010.SZ,300010,豆神教育,北京,软件服务,20091030
1489,300011.SZ,300011,鼎汉技术,北京,运输设备,20091030
1490,300012.SZ,300012,华测检测,深圳,电器仪表,20091030
1491,300013.SZ,300013,新宁物流,江苏,仓储物流,20091030
1492,300014.SZ,300014,亿纬锂能,广东,电气设备,20091030
1493,300015.SZ,300015,爱尔眼科,湖南,医疗保健,20091030
1494,300016.SZ,300016,北陆药业,北京,化学制药,20091030
1495,300017.SZ,300017,网宿科技,上海,电信运营,20091030
1496,300018.SZ,300018,中元股份,湖北,电气设备,20091030
1497,300019.SZ,300019,硅宝科技,四川,化工原料,20091030
1498,300020.SZ,300020,银江技术,浙江,软件服务,20091030
1499,300021.SZ,300021,大禹节水,甘肃,农业综合,20091030
1500,300022.SZ,300022,吉峰科技,四川,农用机械,20091030
1501,300024.SZ,300024,机器人,辽宁,专用机械,20091030
1502,300025.SZ,300025,华星创业,浙江,通信设备,20091030
1503,300026.SZ,300026,红日药业,天津,中成药,20091030
1504,300027.SZ,300027,华谊兄弟,浙江,影视音像,20091030
1505,300029.SZ,300029,ST天龙,江苏,电气设备,20091225
1506,300030.SZ,300030,阳普医疗,广东,医疗保健,20091225
1507,300031.SZ,300031,宝通科技,江苏,互联网,20091225
1508,300032.SZ,300032,金龙机电,浙江,元器件,20091225
1509,300033.SZ,300033,同花顺,浙江,软件服务,20091225
1510,300034.SZ,300034,钢研高纳,北京,航空,20091225
1511,300035.SZ,300035,中科电气,湖南,电气设备,20091225
1512,300036.SZ,300036,超图软件,北京,软件服务,20091225
1513,300037.SZ,300037,新宙邦,深圳,化工原料,20100108
1514,300039.SZ,300039,上海凯宝,上海,中成药,20100108
1515,300040.SZ,300040,九洲集团,黑龙江,电气设备,20100108
1516,300041.SZ,300041,回天新材,湖北,化工原料,20100108
1517,300042.SZ,300042,朗科科技,深圳,IT设备,20100108
1518,300043.SZ,300043,星辉娱乐,广东,文教休闲,20100120
1519,300044.SZ,300044,赛为智能,深圳,软件服务,20100120
1520,300045.SZ,300045,华力创通,北京,IT设备,20100120
1521,300046.SZ,300046,台基股份,湖北,半导体,20100120
1522,300047.SZ,300047,天源迪科,深圳,软件服务,20100120
1523,300048.SZ,300048,合康新能,北京,电气设备,20100120
1524,300049.SZ,300049,福瑞股份,内蒙,医疗保健,20100120
1525,300050.SZ,300050,世纪鼎利,广东,通信设备,20100120
1526,300051.SZ,300051,三五互联,福建,互联网,20100211
1527,300052.SZ,300052,中青宝,深圳,互联网,20100211
1528,300053.SZ,300053,欧比特,广东,半导体,20100211
1529,300054.SZ,300054,鼎龙股份,湖北,化工原料,20100211
1530,300055.SZ,300055,万邦达,北京,环境保护,20100226
1531,300056.SZ,300056,中创环保,福建,环境保护,20100226
1532,300057.SZ,300057,万顺新材,广东,铝,20100226
1533,300058.SZ,300058,蓝色光标,北京,广告包装,20100226
1534,300059.SZ,300059,东方财富,上海,证券,20100319
1535,300061.SZ,300061,旗天科技,上海,互联网,20100319
1536,300062.SZ,300062,中能电气,福建,电气设备,20100319
1537,300063.SZ,300063,天龙集团,广东,互联网,20100326
1538,300065.SZ,300065,海兰信,北京,船舶,20100326
1539,300066.SZ,300066,三川智慧,江西,电器仪表,20100326
1540,300067.SZ,300067,安诺其,上海,染料涂料,20100421
1541,300068.SZ,300068,南都电源,浙江,电气设备,20100421
1542,300069.SZ,300069,金利华电,山西,电气设备,20100421
1543,300070.SZ,300070,碧水源,北京,环境保护,20100421
1544,300071.SZ,300071,福石控股,北京,广告包装,20100421
1545,300072.SZ,300072,海新能科,北京,环境保护,20100427
1546,300073.SZ,300073,当升科技,北京,电气设备,20100427
1547,300074.SZ,300074,华平股份,上海,软件服务,20100427
1548,300075.SZ,300075,数字政通,北京,软件服务,20100427
1549,300076.SZ,300076,GQY视讯,浙江,IT设备,20100430
1550,300077.SZ,300077,国民技术,深圳,半导体,20100430
1551,300078.SZ,300078,思创医惠,浙江,软件服务,20100430
1552,300079.SZ,300079,数码视讯,北京,通信设备,20100430
1553,300080.SZ,300080,易成新能,河南,电气设备,20100625
1554,300081.SZ,300081,恒信东方,北京,文教休闲,20100520
1555,300082.SZ,300082,奥克股份,辽宁,化工原料,20100520
1556,300083.SZ,300083,创世纪,广东,机械基件,20100520
1557,300084.SZ,300084,海默科技,甘肃,专用机械,20100520
1558,300085.SZ,300085,银之杰,深圳,软件服务,20100526
1559,300086.SZ,300086,康芝药业,海南,化学制药,20100526
1560,300087.SZ,300087,荃银高科,安徽,种植业,20100526
1561,300088.SZ,300088,长信科技,安徽,元器件,20100526
1562,300089.SZ,300089,*ST文化,广东,文教休闲,20100625
1563,300091.SZ,300091,金通灵,江苏,机械基件,20100625
1564,300092.SZ,300092,科新机电,四川,专用机械,20100708
1565,300093.SZ,300093,金刚玻璃,甘肃,玻璃,20100708
1566,300094.SZ,300094,国联水产,广东,渔业,20100708
1567,300095.SZ,300095,华伍股份,江西,机械基件,20100728
1568,300096.SZ,300096,易联众,福建,软件服务,20100728
1569,300097.SZ,300097,智云股份,辽宁,专用机械,20100728
1570,300098.SZ,300098,高新兴,广东,通信设备,20100728
1571,300099.SZ,300099,精准信息,山东,电器仪表,20100806
1572,300100.SZ,300100,双林股份,浙江,汽车服务,20100806
1573,300101.SZ,300101,振芯科技,四川,通信设备,20100806
1574,300102.SZ,300102,乾照光电,福建,半导体,20100812
1575,300103.SZ,300103,达刚控股,陕西,环境保护,20100812
1576,300105.SZ,300105,龙源技术,山东,电器仪表,20100820
1577,300106.SZ,300106,西部牧业,新疆,农业综合,20100820
1578,300107.SZ,300107,建新股份,河北,化工原料,20100820
1579,300108.SZ,300108,*ST吉药,吉林,中成药,20100825
1580,300109.SZ,300109,新开源,河南,化工原料,20100825
1581,300110.SZ,300110,华仁药业,山东,化学制药,20100825
1582,300111.SZ,300111,向日葵,浙江,化学制药,20100827
1583,300112.SZ,300112,万讯自控,深圳,电器仪表,20100827
1584,300113.SZ,300113,顺网科技,浙江,互联网,20100827
1585,300114.SZ,300114,中航电测,陕西,电器仪表,20100827
1586,300115.SZ,300115,长盈精密,深圳,元器件,20100902
1587,300116.SZ,300116,保力新,陕西,电气设备,20100902
1588,300117.SZ,300117,嘉寓股份,北京,装修装饰,20100902
1589,300118.SZ,300118,东方日升,浙江,电气设备,20100902
1590,300119.SZ,300119,瑞普生物,天津,农业综合,20100917
1591,300120.SZ,300120,经纬辉开,天津,元器件,20100917
1592,300121.SZ,300121,阳谷华泰,山东,化工原料,20100917
1593,300122.SZ,300122,智飞生物,重庆,生物制药,20100928
1594,300123.SZ,300123,亚光科技,湖南,半导体,20100928
1595,300124.SZ,300124,汇川技术,深圳,电器仪表,20100928
1596,300125.SZ,300125,聆达股份,辽宁,电气设备,20101013
1597,300126.SZ,300126,锐奇股份,上海,轻工机械,20101013
1598,300127.SZ,300127,银河磁体,四川,元器件,20101013
1599,300128.SZ,300128,锦富技术,江苏,元器件,20101013
1600,300129.SZ,300129,泰胜风能,上海,电气设备,20101019
1601,300130.SZ,300130,新国都,深圳,IT设备,20101019
1602,300131.SZ,300131,英唐智控,深圳,商贸代理,20101019
1603,300132.SZ,300132,青松股份,福建,化工原料,20101026
1604,300133.SZ,300133,华策影视,浙江,影视音像,20101026
1605,300134.SZ,300134,大富科技,安徽,通信设备,20101026
1606,300135.SZ,300135,宝利国际,江苏,化工原料,20101026
1607,300136.SZ,300136,信维通信,深圳,通信设备,20101105
1608,300137.SZ,300137,先河环保,河北,环境保护,20101105
1609,300138.SZ,300138,晨光生物,河北,食品,20101105
1610,300139.SZ,300139,晓程科技,北京,元器件,20101112
1611,300140.SZ,300140,中环装备,陕西,环境保护,20101112
1612,300141.SZ,300141,和顺电气,江苏,电气设备,20101112
1613,300142.SZ,300142,沃森生物,云南,生物制药,20101112
1614,300143.SZ,300143,盈康生命,山东,医疗保健,20101209
1615,300144.SZ,300144,宋城演艺,浙江,旅游景点,20101209
1616,300145.SZ,300145,中金环境,浙江,专用机械,20101209
1617,300146.SZ,300146,汤臣倍健,广东,医疗保健,20101215
1618,300147.SZ,300147,香雪制药,广东,中成药,20101215
1619,300148.SZ,300148,天舟文化,湖南,互联网,20101215
1620,300149.SZ,300149,睿智医药,广东,生物制药,20101222
1621,300150.SZ,300150,世纪瑞尔,北京,软件服务,20101222
1622,300151.SZ,300151,昌红科技,深圳,专用机械,20101222
1623,300152.SZ,300152,科融环境,河北,环境保护,20101229
1624,300153.SZ,300153,科泰电源,上海,电气设备,20101229
1625,300154.SZ,300154,瑞凌股份,深圳,机械基件,20101229
1626,300155.SZ,300155,安居宝,广东,IT设备,20110107
1627,300157.SZ,300157,恒泰艾普,北京,石油开采,20110107
1628,300158.SZ,300158,振东制药,山西,化学制药,20110107
1629,300159.SZ,300159,ST新研,新疆,航空,20110107
1630,300160.SZ,300160,秀强股份,江苏,玻璃,20110113
1631,300161.SZ,300161,华中数控,湖北,机床制造,20110113
1632,300162.SZ,300162,雷曼光电,深圳,元器件,20110113
1633,300163.SZ,300163,先锋新材,浙江,其他建材,20110113
1634,300164.SZ,300164,通源石油,陕西,石油开采,20110113
1635,300165.SZ,300165,天瑞仪器,江苏,电器仪表,20110125
1636,300166.SZ,300166,东方国信,北京,软件服务,20110125
1637,300167.SZ,300167,迪威迅,深圳,软件服务,20110125
1638,300168.SZ,300168,万达信息,上海,软件服务,20110125
1639,300169.SZ,300169,天晟新材,江苏,塑料,20110125
1640,300170.SZ,300170,汉得信息,上海,软件服务,20110201
1641,300171.SZ,300171,东富龙,上海,医疗保健,20110201
1642,300172.SZ,300172,中电环保,江苏,环境保护,20110201
1643,300173.SZ,300173,福能东方,广东,轻工机械,20110201
1644,300174.SZ,300174,元力股份,福建,化工原料,20110201
1645,300175.SZ,300175,朗源股份,山东,食品,20110215
1646,300176.SZ,300176,派生科技,广东,汽车配件,20110215
1647,300177.SZ,300177,中海达,广东,通信设备,20110215
1648,300179.SZ,300179,四方达,河南,矿物制品,20110215
1649,300180.SZ,300180,华峰超纤,上海,化纤,20110222
1650,300181.SZ,300181,佐力药业,浙江,中成药,20110222
1651,300182.SZ,300182,捷成股份,北京,影视音像,20110222
1652,300183.SZ,300183,东软载波,山东,通信设备,20110222
1653,300184.SZ,300184,力源信息,湖北,商贸代理,20110222
1654,300185.SZ,300185,通裕重工,山东,工程机械,20110308
1655,300187.SZ,300187,永清环保,湖南,环境保护,20110308
1656,300188.SZ,300188,美亚柏科,福建,软件服务,20110316
1657,300189.SZ,300189,神农科技,海南,种植业,20110316
1658,300190.SZ,300190,维尔利,江苏,环境保护,20110316
1659,300191.SZ,300191,潜能恒信,北京,石油开采,20110316
1660,300192.SZ,300192,科德教育,江苏,文教休闲,20110322
1661,300193.SZ,300193,佳士科技,深圳,专用机械,20110322
1662,300194.SZ,300194,福安药业,重庆,化学制药,20110322
1663,300195.SZ,300195,长荣股份,天津,轻工机械,20110329
1664,300196.SZ,300196,长海股份,江苏,玻璃,20110329
1665,300197.SZ,300197,节能铁汉,深圳,环境保护,20110329
1666,300198.SZ,300198,纳川股份,福建,塑料,20110407
1667,300199.SZ,300199,翰宇药业,深圳,化学制药,20110407
1668,300200.SZ,300200,高盟新材,北京,化工原料,20110407
1669,300201.SZ,300201,*ST海伦,江苏,专用机械,20110407
1670,300203.SZ,300203,聚光科技,浙江,环境保护,20110415
1671,300204.SZ,300204,舒泰神,北京,生物制药,20110415
1672,300205.SZ,300205,天喻信息,湖北,通信设备,20110421
1673,300206.SZ,300206,理邦仪器,深圳,医疗保健,20110421
1674,300207.SZ,300207,欣旺达,深圳,元器件,20110421
1675,300208.SZ,300208,青岛中程,山东,电气设备,20110426
1676,300209.SZ,300209,天泽信息,湖南,互联网,20110426
1677,300210.SZ,300210,森远股份,辽宁,专用机械,20110426
1678,300211.SZ,300211,亿通科技,江苏,通信设备,20110505
1679,300212.SZ,300212,易华录,北京,软件服务,20110505
1680,300213.SZ,300213,佳讯飞鸿,北京,通信设备,20110505
1681,300214.SZ,300214,日科化学,山东,化工原料,20110511
1682,300215.SZ,300215,电科院,江苏,电气设备,20110511
1683,300217.SZ,300217,东方电热,江苏,家用电器,20110518
1684,300218.SZ,300218,安利股份,安徽,塑料,20110518
1685,300219.SZ,300219,鸿利智汇,广东,元器件,20110518
1686,300220.SZ,300220,金运激光,湖北,专用机械,20110525
1687,300221.SZ,300221,银禧科技,广东,塑料,20110525
1688,300222.SZ,300222,科大智能,上海,电气设备,20110525
1689,300223.SZ,300223,北京君正,北京,半导体,20110531
1690,300224.SZ,300224,正海磁材,山东,元器件,20110531
1691,300225.SZ,300225,金力泰,上海,染料涂料,20110531
1692,300226.SZ,300226,上海钢联,上海,互联网,20110608
1693,300227.SZ,300227,光韵达,深圳,专用机械,20110608
1694,300228.SZ,300228,富瑞特装,江苏,化工机械,20110608
1695,300229.SZ,300229,拓尔思,北京,软件服务,20110615
1696,300230.SZ,300230,永利股份,上海,塑料,20110615
1697,300231.SZ,300231,银信科技,北京,软件服务,20110615
1698,300232.SZ,300232,洲明科技,深圳,半导体,20110622
1699,300233.SZ,300233,金城医药,山东,化学制药,20110622
1700,300234.SZ,300234,开尔新材,浙江,陶瓷,20110622
1701,300235.SZ,300235,方直科技,深圳,软件服务,20110629
1702,300236.SZ,300236,上海新阳,上海,半导体,20110629
1703,300237.SZ,300237,美晨生态,山东,汽车配件,20110629
1704,300238.SZ,300238,冠昊生物,广东,医疗保健,20110706
1705,300239.SZ,300239,东宝生物,内蒙,生物制药,20110706
1706,300240.SZ,300240,飞力达,江苏,仓储物流,20110706
1707,300241.SZ,300241,瑞丰光电,深圳,半导体,20110712
1708,300242.SZ,300242,佳云科技,广东,互联网,20110712
1709,300243.SZ,300243,瑞丰高材,山东,化工原料,20110712
1710,300244.SZ,300244,迪安诊断,浙江,医疗保健,20110719
1711,300245.SZ,300245,天玑科技,上海,软件服务,20110719
1712,300246.SZ,300246,宝莱特,广东,医疗保健,20110719
1713,300247.SZ,300247,融捷健康,安徽,医疗保健,20110729
1714,300248.SZ,300248,新开普,河南,软件服务,20110729
1715,300249.SZ,300249,依米康,四川,软件服务,20110803
1716,300250.SZ,300250,初灵信息,浙江,软件服务,20110803
1717,300251.SZ,300251,光线传媒,北京,影视音像,20110803
1718,300252.SZ,300252,金信诺,深圳,通信设备,20110818
1719,300253.SZ,300253,卫宁健康,上海,软件服务,20110818
1720,300254.SZ,300254,仟源医药,山西,化学制药,20110819
1721,300255.SZ,300255,常山药业,河北,生物制药,20110819
1722,300256.SZ,300256,*ST星星,江西,元器件,20110819
1723,300257.SZ,300257,开山股份,浙江,机械基件,20110819
1724,300258.SZ,300258,精锻科技,江苏,汽车配件,20110826
1725,300259.SZ,300259,新天科技,河南,电器仪表,20110831
1726,300260.SZ,300260,新莱应材,江苏,机械基件,20110906
1727,300261.SZ,300261,雅本化学,江苏,农药化肥,20110906
1728,300262.SZ,300262,巴安水务,上海,水务,20110916
1729,300263.SZ,300263,隆华科技,河南,专用机械,20110916
1730,300264.SZ,300264,佳创视讯,深圳,通信设备,20110916
1731,300265.SZ,300265,通光线缆,江苏,电气设备,20110916
1732,300266.SZ,300266,兴源环境,浙江,环境保护,20110927
1733,300267.SZ,300267,尔康制药,湖南,化学制药,20110927
